Ziogouin	7.24536	-7.55026	CI	78
Zyogouine	7.19246	-7.64056	CI	78
Zyelougo	9.53333	-5.88333	CI	00
Zyekaha	9.5932	-5.44057	CI	87
Zyebatogo	9.15	-5.56667	CI	87
Zwa	8.72015	-7.74763	CI	75
Zuzua	6.62394	-6.47849	CI	80
Foret Classee de Zuoke Bloc II	6.36047	-5.56484	CI	79
Zuoke	6.46414	-5.46645	CI	79
Zume	7.28819	-5.3635	CI	90
Zuezueko	5.05093	-5.7696	CI	76
Zueprou	7.88664	-5.63204	CI	90
Zuepro	7.8	-4.43333	CI	00
Zueoufoue	6.65	-4.88333	CI	81
Zueoufoue	6.55615	-4.92455	CI	81
Zueokre	7.05	-5.16667	CI	00
Zueokre	7.0332	-5.15674	CI	81
Zueokore	6.51667	-4.16667	CI	00
Sous-prefecture de Zuenoula	7.36667	-6.2	CI	83
Foret Classee de Zuenoula	7.27028	-5.94285	CI	83
Departement de Zuenoula	7.5	-6	CI	83
Zuenoula	7.43027	-6.05054	CI	83
Zuenda	6.7112	-4.77185	CI	81
Zuenda	7.69915	-5.59069	CI	90
Zuenda	7.36861	-5.48806	CI	90
Zuekokre	6.97713	-5.06622	CI	81
Zuekokore	6.56831	-4.28911	CI	81
Zuekokone	7.305	-5.4562	CI	00
Zuefoue	6.73333	-4.76667	CI	81
Zuebouetre	7.15	-4.93333	CI	81
Zuebapli	7.3	-4.11667	CI	81
Zuebapli	7.08995	-4.287	CI	81
Zuebadan	7.8	-4.43333	CI	00
Zuebadan	7.18333	-4.68333	CI	81
Zuebada	7.28333	-4.2	CI	81
Zueba	7.43333	-4.26667	CI	81
Rapide Zube	5.37475	-6.33566	CI	76
Zro	6.30276	-7.51229	CI	78
Zriglo	5.63333	-7.36667	CI	76
Zribouo	5.6	-6.1	CI	76
Zribobo	5.14545	-5.67853	CI	00
Zrangouine	7.25713	-7.61862	CI	78
Zangbatouo	7.16692	-8.26736	CI	78
Zraluo	7.57237	-5.88859	CI	83
Zrabisseifla	7.46806	-5.91361	CI	83
Zozoro	5.97587	-6.51131	CI	76
Zozo Oliziriboue	5.73133	-5.67773	CI	88
Zozolo	5.79583	-6.61527	CI	76
Zouzoua	6.55842	-6.3505	CI	80
Zoutouo	7.00812	-8.24212	CI	78
Zourougui	8.83333	-3.18333	CI	00
Zoupleu	7.65854	-8.06695	CI	78
Zoupangbeu	6.79634	-6.76506	CI	80
Zou Ounon	7.1	-3.06667	CI	00
Zouobo	7.58333	-4	CI	81
Zangokro	7.85	-5.57099	CI	90
Zoumou	6.25191	-6.42877	CI	80
Zoumon	9.24945	-6.67711	CI	87
Zoumon	9.00583	-6.79972	CI	00
Zoumene	9.85044	-7.36918	CI	77
Zoumene	9.4464	-5.8725	CI	87
Zoulo	8.73333	-3.88333	CI	00
Zoula	7.1725	-5.92889	CI	00
Zoukougbeu	6.76229	-6.8638	CI	80
Zoukouboue	7.1112	-6.78102	CI	80
Zuoke	6.40249	-5.51509	CI	79
Zouhan	6.59077	-8.11671	CI	78
Zougoussou	6.92226	-5.57583	CI	83
Zouzousso I	7.83797	-7.61923	CI	78
Zougourouta	6.64576	-5.82422	CI	83
Zougounou	6.86974	-5.47278	CI	81
Zouhounou	6.61217	-3.29229	CI	85
Zougounefla	7.71034	-5.92868	CI	83
Zogouine	7.096	-7.98045	CI	78
Zougouboko	5.62948	-5.41459	CI	88
Zoue	7.60272	-8.09853	CI	78
Zoue	6.06667	-4.93333	CI	82
Zodri	7.00079	-7.75593	CI	78
Zouble	7.76458	-5.6539	CI	90
Zouba	7.22573	-6.96166	CI	00
Zouayo	5.6932	-6.1482	CI	76
Zouata	7.47231	-7.34831	CI	78
Zouani	9.85502	-6.1194	CI	87
