Soutrivier	-23.58333	15.01667	NA	29
Soutrivier	-23.96667	17.33333	NA	30
Soutputs	-19.38333	14.48333	NA	32
Soutput	-25.43333	17.6	NA	30
Soutkuil	-27.55	17.38333	NA	31
South Reef	-27.91667	15.65	NA	31
South Reef	-27.03333	15.2	NA	31
South Head	-25.73333	14.81667	NA	31
Sossusvlei	-24.73501	15.32483	NA	30
Sorris-Sorris	-20.98333	14.78333	NA	32
Sorrento	-26	16.75	NA	31
Soronto	-22.96667	19.95	NA	35
Soromaas	-26.58333	17.16667	NA	31
Soromaas	-26.58333	17.25	NA	31
Sophiespan	-25	19.83333	NA	30
Sopa	-17.91667	19.18333	NA	41
Sonskyn	-27.41667	19.83333	NA	31
Sonop	-24	16.13333	NA	00
Sonop	-28.45	18.96667	NA	31
Sonop	-25.55	16.13333	NA	30
Sonop	-25.5	16.21667	NA	30
Sonop	-24	16.18333	NA	30
Sonop	-19.05	18.93333	NA	39
Sonntag	-27.36667	15.73333	NA	31
Sonnenwende	-27.55	18.9	NA	31
Sonnelus	-23.78333	18.31667	NA	30
Sonnelus	-22.31667	19.11667	NA	35
Sonnabend Hugel	-27.18333	19.3	NA	31
Sonderwater	-28.28333	18.93333	NA	31
Sonderkop	-18.96667	15.31667	NA	32
Sonberg	-28	17	NA	31
Sommerau	-24.9	17.83333	NA	30
Somerkoms	-22.03333	19.95	NA	35
Somali	-22.33333	19.9	NA	35
Sol-y-Sombra	-19.86667	15.68333	NA	32
Solitaire	-23.88333	16	NA	21
Solingen	-22.38333	19.1	NA	35
Soho	-24.38333	19.4	NA	30
Soho	-24.31667	19.46667	NA	30
Soetwater	-26.96667	17.05	NA	31
Soetwater	-23.85	16.9	NA	30
Soetgras	-24.46667	19.83333	NA	30
Soetdoringvlei	-26.05	17.2	NA	31
Soetdoringvlei	-26.03333	17.16667	NA	31
Soetdoringpan	-22.2	19.08333	NA	35
Soekwater	-28.58333	18.16667	NA	31
Soekmekaar	-25.68333	17.9	NA	31
Soavis	-19.33333	17.11667	NA	39
Soar	-24.43333	19.05	NA	30
Snyrivier Suid	-27.61667	19.45	NA	31
Snyrivier Nord	-27.55	19.45	NA	31
Snyfontein	-26.45	17.81667	NA	31
Sneyrivierkopf	-22.13333	16.51667	NA	39
Snaprivier	-27.1	17.48333	NA	31
Smorenswind	-27.36667	19.36667	NA	31
Smalhoek	-23	17.93333	NA	21
Slangpoortrant	-23.86667	16.61667	NA	30
Slangkoppies	-26.73333	18.93333	NA	31
Slangkolk	-24.08333	16.5	NA	30
Slangkolk	-24.01667	16.53333	NA	30
Slag van Kub	-24.23333	17.48333	NA	30
Slaaipoort	-23.76667	16.75	NA	30
Skuit Drift Cattle Post	-28.51667	19.7	NA	31
Skuimoog	-24.15	17.1	NA	30
Skimmelberge	-28.91667	19.11667	NA	31
Skilpad	-28.45	16.68333	NA	31
Skietwerf	-22.76667	18.11667	NA	21
Skerpioenkop	-27.76667	16.5	NA	31
Skemerhoek	-24.88333	19.83333	NA	30
Skeleton Coast	-19	12.66667	NA	00
Skaaprivierpoort	-23.36667	17.56667	NA	21
Skaaprivier	-23.75	17.66667	NA	00
Sizana	-17.73333	18.41667	NA	41
Siya	-17.86667	19.48333	NA	41
Siwi	-17.53333	18.23333	NA	41
Siveyo	-17.45	18.46667	NA	41
Sivara	-17.85	19.33333	NA	41
Siudiva	-17.66667	18.66667	NA	41
Situveli	-17.81667	18.2	NA	41
Sitopogo	-17.73333	18.76667	NA	41
Sisungu	-18.05	19.5	NA	41
Sisungu	-18.03333	19.48333	NA	41
Sissekab	-25.75	18.86667	NA	31
Sirondero	-17.61667	18.15	NA	41
Sirib	-19.15	13.51667	NA	32
Siraro	-17.76667	18.41667	NA	41
Sipreshof	-23.73333	18.95	NA	30
Sinsogoro	-17.85	19.5	NA	41
Sinib	-25.8	18.76667	NA	31
Sinib	-19.4	18.55	NA	39
Singuruve	-17.78333	18.3	NA	41
Sindondora	-17.68333	18.26667	NA	41
Sinclair	-25.71667	16.36667	NA	31
Simplon	-26.81667	17.35	NA	31
Simplon	-26.8	17.35	NA	31
Simpanda	-18.05	19.95	NA	40
Simondeum	-19.48333	19.03333	NA	39
Simnco	-17.71667	18.23333	NA	41
Simmenau	-22.96667	18.61667	NA	35
Simmenau	-22.86667	16.66667	NA	21
Simanya	-17.55	18.56667	NA	41
Sima	-19.18333	13.05	NA	32
Silwerstroom	-28.88333	18.26667	NA	31
Silversand	-22.28333	17.75	NA	21
Silverbron	-23.86667	17.15	NA	30
Silurian	-24.41667	19.6	NA	30
Silikunga	-17.68333	18.33333	NA	41
Sikondo	-17.86667	19.63333	NA	40
Sikome	-17.55	18.05	NA	41
Sikome	-17.4	18.01667	NA	41
Siko	-17.75	18.98333	NA	41
Sikenge	-17.81667	18.96667	NA	41
Sikarosompo	-17.88333	18.51667	NA	41
Sigone	-17.88333	19.55	NA	40
Signalberg	-27.65	18.15	NA	31
Signalberg	-27.66667	16.3	NA	31
Signalberg	-24.53333	17.58333	NA	30
Signalberg	-21.96667	17.15	NA	39
Signalberg	-27.55	18.25	NA	31
Sierra Point	-21.88333	14.08333	NA	29
Siegfeld	-22.3	19.33333	NA	35
Siebenhugel	-23.63333	16.01667	NA	21
Sib	-23.41667	17.8	NA	21
Shunem	-18.93333	18.58333	NA	39
Shoshiyete	-17.61667	15.66667	NA	33
Shirley	-25.91667	18.63333	NA	31
Shinguruve	-18.06667	19.73333	NA	40
Shikali	-18.03333	19.73333	NA	40
Shiilunga	-17.58333	15.5	NA	36
Sherwood	-19.48333	18.25	NA	39
Shepumbi	-18	15.6	NA	37
Sheenkombo	-17.73333	15.58333	NA	36
Sheemho	-17.53333	16.11667	NA	33
Shauhongo	-17.41667	15.78333	NA	33
Shashuuli	-17.8	15.35	NA	36
Shashipanda	-17.66667	15.41667	NA	36
Shashau	-17.46667	15.8	NA	33
Sharukwe	-18.01667	19.73333	NA	40
Shantokolo	-17.53333	15.1	NA	36
Sha Nkango	-17.91667	14.73333	NA	36
Shanghai	-26.76667	16.71667	NA	31
Shangenga	-17.48333	15.66667	NA	33
Shangela	-17.41667	15.86667	NA	33
Shaneheke	-17.46667	15.4	NA	36
Shanalumono	-17.45	15.76667	NA	33
Shanaifinde	-17.53333	15.71667	NA	33
Shambulu	-17.68333	15.6	NA	36
Shambathi	-17.61667	15.16667	NA	36
Shamakuku	-17.58333	15.36667	NA	36
Shalupumbu	-17.7	15.4	NA	36
Shalupumbi	-17.78333	15.41667	NA	36
Shakuumbaganeno	-17.58333	15.45	NA	36
Shakambebe	-17.51667	15.58333	NA	36
Shaendombe	-17.7	15.05	NA	36
Sfinkskoppe	-22.46667	15.48333	NA	29
Sesriem	-24.48333	15.8	NA	30
Sesfontein	-28.43333	17.53333	NA	31
Sesfontein	-19.13333	13.61667	NA	32
Seringetti	-19.2	15.11667	NA	32
Seringduin	-22.01667	19.78333	NA	35
Seringboom	-23.51667	19.21667	NA	35
Sendelingsdrif	-28.16667	16.89	NA	31
Semliki	-22.88333	19.36667	NA	35
Selderus	-23.8	17.6	NA	30
Sekretarispan	-24.21667	17.96667	NA	30
Sekretarispan	-24.05	17.95	NA	30
Sekretarispan	-24.06667	17.96667	NA	30
Sekretarispan	-24.03333	18.05	NA	30
Sekelberg	-27.46667	17.18333	NA	31
Seepoort	-22.75	18.68333	NA	35
Seeisberg	-22.53333	17.68333	NA	21
Seeis	-22.88333	17.95	NA	21
Seeis	-22.45	17.58333	NA	21
Seeis	-22.45	17.58333	NA	21
Seeheim-Noord	-26.81667	17.81667	NA	31
Seeheim	-26.81667	17.78333	NA	31
Seeheim	-26.81667	17.78333	NA	31
Seeheim	-26.66667	17.76667	NA	31
Sechomib	-18.68333	12.25	NA	32
Sebrasfonteinrivier	-28.05	17	NA	31
Sebraberg	-22.43333	15.41667	NA	29
Schwarzwald	-22.71667	19.43333	NA	35
Schwarzrivier	-22.05	16.88333	NA	39
Schwarzrand-Sud	-25.13333	17.18333	NA	30
Schwarzrand Nord	-25.03333	17.08333	NA	30
Schwarzrand	-26	17.08333	NA	00
Schwarzkuppen	-27.38333	18.21667	NA	31
Schwarzkuppe	-26.63333	17.06667	NA	31
Schwarzkuppe	-25.26667	16.76667	NA	30
Schwarzkopf	-22.85	17.26667	NA	30
Schwarzkamrivier	-23.68333	16.33333	NA	21
Schwarzfontain-rivier	-23.46667	16.08333	NA	21
Schwarzer Rucken	-22.05	15.15	NA	29
Schwarzerberg	-27.13333	15.41667	NA	31
Schwarze Kuppen	-18.58333	13.71667	NA	32
Schwarze Kuppe	-23.98333	16	NA	30
Schwarzekuppe	-22.38333	16.91667	NA	21
Schwarzeck	-28.6	18.46667	NA	31
Schwarzeck	-28.55	18.45	NA	31
Schwarzberg	-27.85	19.8	NA	31
Schwabental	-26.73333	17.86667	NA	31
Schurfpenz	-24.25	18.28333	NA	30
Schumannsthal	-19.55	17.43333	NA	39
Schroffenstein	-27.18333	18.73333	NA	31
Schonwalde	-24.78333	18.35	NA	30
Schonborn	-24.41093	17.27322	NA	30
Schonau Rivier	-28.46667	18.51667	NA	31
Schonau	-28.38333	18.46667	NA	31
Schnepfenrivier	-26.63333	17.51667	NA	31
Schneider	-23.55	18.76667	NA	35
Schnabelsfelderivier	-21.96667	16.93333	NA	39
Schmitzputz	-24.51667	17.66667	NA	30
Schliprivier	-24.16667	17.21667	NA	30
Schlip	-24.03333	17.16667	NA	30
Schlesien Noord	-23.18333	15.8	NA	29
Schlesien	-23.31667	15.9	NA	21
Schlangkopf	-26.73333	17.86667	NA	31
Schlangkopf	-26.73333	17.85	NA	31
Schlangenrivier	-22.13333	16.66667	NA	39
Schlangenberg	-22.61917	17.16083	NA	21
Schlangenberg	-22.11667	16.66667	NA	39
Schildkrote	-22.74833	17.11917	NA	21
Schieferhofrivier	-21.75	16.33333	NA	29
Schettler	-26.76667	16.4	NA	31
Schellenberg	-22.63333	18.73333	NA	35
Scheidthof	-22.68333	18.06667	NA	21
Schanzenberg	-25.58333	16.56667	NA	00
Schanzen	-27.16667	19.28333	NA	31
Schanskolk	-26.76667	19.96667	NA	31
Schalk se Put	-27.21667	18.65	NA	31
Schakalslust	-25.1	17.03333	NA	30
Schakalskuppe	-26.63333	16.58333	NA	31
Schakalberg	-28.25	16.66667	NA	31
Schakalberg	-22.60083	17.21028	NA	21
Schadeck	-24.21667	17.21667	NA	30
Schaapplaat	-26.83333	17.93333	NA	31
Sawato	-17.65	18.38333	NA	41
Sauyemwa	-17.9	19.73333	NA	40
Sattelberg	-25.96667	16.21667	NA	31
Satco	-27.95	18.71667	NA	31
Satansplatz	-24.85	17.51667	NA	30
Satanskop	-25.45	15.9	NA	30
Sarusungu	-17.88333	19.8	NA	40
Sarusas West	-18.83333	12.41667	NA	32
Sarusas	-18.83333	12.5	NA	32
Sarie Mare	-23.08333	19.28333	NA	35
Sarie Marais	-19.45	15.25	NA	32
Sargdeckel	-22.01667	15.93333	NA	29
Sarelton	-27.48333	18.71667	NA	31
Saraus	-25.7	16.76667	NA	31
Sapirama	-18.43333	19.73333	NA	40
Santo	-25.78333	19.45	NA	31
Santa Rosa	-26.46667	18.85	NA	31
Santa	-22.65	14.63333	NA	29
Sans Souci	-25.7	19.46667	NA	31
San Remo	-23.5	18.56667	NA	35
Sanitatas	-18.28333	12.66667	NA	32
San-Hugel	-25.28333	16.35	NA	30
Sangneis	-26.85	18.96667	NA	31
Sangaree	-19.45	15.78333	NA	32
Sandykop	-27.33333	16.45	NA	31
Sandykop	-27.28333	16.51667	NA	31
Sandwich Harbour	-23.36667	14.48333	NA	29
Sandverhaar	-26.83333	17.4	NA	31
Sandverhaar	-23.75	19.21667	NA	30
Sandsteenberg	-23.36667	15.91667	NA	21
Sandruggies	-26.15	19.9	NA	31
Sandrucken	-25.15	17.08333	NA	30
Sandrivier	-24.05	17.13333	NA	30
Sandrivier	-20.66667	16.33333	NA	39
Sandrivier	-24.05	17	NA	30
Sandputz	-23.31667	16.96667	NA	30
Sandpforte	-24.71667	17.1	NA	30
Sandpan	-24.55	19.41667	NA	30
Sandpan	-22.9	18.31667	NA	35
Sandmotor	-24.76667	17.51667	NA	30
Sandmond	-27.31667	18.95	NA	31
Sandmond	-27.28333	18.95	NA	31
Sandmodder	-26.95	18.91667	NA	31
Sandkraal	-22.38333	18.73333	NA	35
Sandkop	-24.63333	15.93333	NA	30
Sandkop	-22.08333	19.68333	NA	35
Sandkop	-26.38333	16.56667	NA	31
Sandhup West	-18.98333	17.33333	NA	38
Sandhup Ost	-18.95	17.31667	NA	38
Sandhup Ost	-18.9	17.35	NA	38
Sandhugel	-26.95	19.88333	NA	31
Sandhof	-24.48333	17.01667	NA	30
Sandhoek	-22.16667	14.28333	NA	29
Sandfontein West	-28.7	18.38333	NA	31
Sandfonteinrivier	-22.31667	19.98333	NA	35
Sandfontein	-28.7	18.55	NA	31
Sandfontein	-22.3	19.98333	NA	35
Sandfeld	-24.56667	18.9	NA	30
Sandfeld	-24.55	18.93333	NA	30
Sandertalberg	-23.65	17.26667	NA	30
Sanddune	-26.95	19.5	NA	31
Sanddune	-26.95	19.45	NA	31
Samuelkuppe	-22.34806	17.00333	NA	21
Sampanberge	-27.2	17.01667	NA	31
Samehaling	-26.98333	19.55	NA	31
Same	-17.8	18.4	NA	41
Sambusu	-17.85	19.33333	NA	41
Sambokrivier	-28.81667	19.25	NA	31
Sambokrivier	-28.55	17.43333	NA	31
Sambokberg	-27.26667	19.51667	NA	00
Samaubis	-23.95	17.1	NA	30
Samasore	-17.8	18.7	NA	41
Samara	-23.78333	15.9	NA	21
Samahaling	-27.01667	19.56667	NA	31
Samahaling	-27.01667	19.6	NA	31
Salztal	-26.56667	19.4	NA	31
Salzrivier	-22.41667	16.78333	NA	21
Salem	-22.68333	15.43333	NA	29
Salami	-25.3	18.21667	NA	30
Saint Michael's Mission	-19.93333	15.68333	NA	32
Saint Michael	-19.93333	15.66667	NA	32
Saint Mary's	-17.4	15.95	NA	33
Saint Elmo	-23.35	17.71667	NA	21
Saint Blaise	-22.6	19.16667	NA	35
Saigcakate	-17.86667	19.48333	NA	41
Sahara	-24.08333	19.83333	NA	30
Safneck	-24.08333	16.83333	NA	30
Saffier	-25.46667	16.08333	NA	30
Saffier	-23.81667	19.23333	NA	30
Safarihoek	-19.18333	15.31667	NA	32
Safari	-24.63333	17.36667	NA	30
Safari	-24.51667	19.15	NA	30
Safari	-24.45	19.16667	NA	30
Safari	-22.41667	17.91667	NA	21
Sachsenheim	-18.73333	17.25	NA	38
Sabiesies	-28.55	17.55	NA	31
Sabie	-26.78333	18.53333	NA	31
Sabidas	-26.98333	17.75	NA	31
Sabida	-27.01667	16.75	NA	31
Saagberg	-23.73333	15.83333	NA	00
Ryneveld	-27.26667	17.75	NA	31
Ruuga	-17.88333	19.51667	NA	41
Rust-Mijn-Ziel	-23.01667	18.38333	NA	35
Rustig	-25.13333	18.61667	NA	30
Rustig	-23.96667	18.38333	NA	30
Rustig	-22.46667	19.25	NA	35
Rusticana	-23.48333	17.83333	NA	21
Rusthof	-18.78333	17.91667	NA	38
Rustenhof	-23.88333	16.73333	NA	30
Ruspunt	-27.11667	16.58333	NA	31
Rusplaas	-18.61667	14.15	NA	32
Rusoord	-27.16667	17.23333	NA	31
Rusis	-23.38333	19.83333	NA	35
Rus-en-Vrede	-28.65	18.76667	NA	31
Rus-en-Vrede	-24.7	19.35	NA	30
Rus-en-Vrede	-23.38333	19.06667	NA	35
Rupeho	-17.75	18.36667	NA	41
Rukanko	-17.68333	18.66667	NA	41
Ruimte	-23.06667	15.71667	NA	29
Ruimte	-25.56667	19.25	NA	31
Ruimte	-24.4	19.11667	NA	30
Ruimte	-22.81667	19.81667	NA	35
Ruimte	-18.73333	17.18333	NA	38
Ruhleben	-22.63333	14.65	NA	29
Rugsteek	-24.01667	19.86667	NA	30
Rugsteek	-23.98333	19.86667	NA	30
Ruby	-23	19.03333	NA	35
Rubicon Myn	-22.1	15.98333	NA	29
Ruacana	-17.43333	14.35	NA	32
Rouplaas	-25.91667	17.93333	NA	31
Rotterkaum	-24.4	16	NA	30
Rotsstein	-23.96667	16.73333	NA	30
Rotkop	-26.71667	15.38333	NA	31
Rotflur	-27.01667	19.88333	NA	31
Rotesandberge	-26.81667	15.66667	NA	31
Rote Sandberg	-26.88333	15.6	NA	31
Roter Kamm	-27.76353	16.30096	NA	31
Roter Hugel	-26.95	19.65	NA	31
Rotenfels	-27.91667	17.95	NA	31
Rotekuppe	-26.46667	17.08333	NA	31
Rotegab	-27.33333	18.41667	NA	31
Roteberge	-26.68333	15.6	NA	31
Rotberg	-22.33333	18.3	NA	35
Rosyntjiebosrivier	-27.73333	17.66667	NA	31
Rostockberg	-23.46667	15.83333	NA	21
Rostock	-23.41667	15.91667	NA	21
Rosstrappe	-25.33333	17.03333	NA	30
Rossing Village	-22.63333	14.65	NA	29
Rossingmyn	-22.45	15.03333	NA	29
Rossingberge	-22.51667	14.81667	NA	29
Rossing	-22.51667	14.86667	NA	29
Rosh Pinah	-27.95	16.76667	NA	31
Rosetta	-27.03333	18.25	NA	31
Rosenthal	-22.3	16.71667	NA	39
Rosenhof	-24.86667	17.68333	NA	30
Rosenhof	-23.86667	18.71667	NA	30
Rosenhof	-23.76667	17.08333	NA	30
Rosendal	-23	19.23333	NA	35
Rosaberg	-22.61833	17.43361	NA	21
Rooiwerf	-27.06667	18.45	NA	31
Rooiwater	-27	18.46667	NA	31
Rooiwater	-23.15	17.76667	NA	21
Rooiwal Oos	-23.46667	17.28333	NA	30
Rooiwal	-24.61667	19.36667	NA	30
Rooiwal	-27.28333	18.36667	NA	31
Rooivlei	-25.58333	19.46667	NA	31
Rooivlei	-24.93333	17.41667	NA	30
Rooi Veldskoen	-28.46667	19.83333	NA	31
Rooirand	-26.08333	16.6	NA	00
Rooiputs	-24.51667	17.73333	NA	30
Rooipunt	-27.1	17.15	NA	31
Rooipan	-25.03333	18.3	NA	30
Rooi Pan	-26.18333	19.78333	NA	31
Rooipan	-25.53333	19.16667	NA	31
Rooipan	-26.03333	18.98333	NA	31
Rooipad	-25.48333	19.9	NA	30
Rooimondrivier	-28.75	19.25	NA	31
Rooilepel	-28.25	16.65	NA	31
Rooi Kuisebrivier	-22.48333	15.6	NA	29
Rooikranz	-25.2	17.36667	NA	30
Rooikrans	-25.63333	17.43333	NA	31
Rooikoppe	-27.31667	19.35	NA	31
Rooikoppe	-27.2	19.38333	NA	31
Rooikoppan	-25.06667	19.61667	NA	30
Rooikop	-24.7	16.03333	NA	30
Rooikop	-27.46667	18.75	NA	31
Rooikop	-25.05	19.63333	NA	30
Rooiklip	-23.4	16.1	NA	21
Rooikam	-25.8	16.71667	NA	31
Rooi Gausob	-27.03333	18.8	NA	31
Rooifonteinkop	-28.45	19.65	NA	31
Rooifontein	-28.61667	18.66667	NA	31
Rooiduin	-24.38333	18.85	NA	30
Rooidraai	-25.63333	19.61667	NA	31
Rooidraai	-23.93333	16.66667	NA	30
Rooidaghekpos	-19.28333	19.2	NA	39
Rooiberg Suid	-25.3	16.68333	NA	30
Rooiberg	-28.7	19.13333	NA	31
Rooiberg	-27.65	16.46667	NA	31
Rooiberg	-27.11667	16.8	NA	31
Rooiberg	-25.3	16.63333	NA	30
Rooiberg	-27.48333	18.4	NA	31
Rooiberg	-27.15	16.78333	NA	31
Rooiberg	-25.23333	16.68333	NA	30
Rooibandfontein	-22.53333	19.56667	NA	35
Rondebos	-24.06667	16.66667	NA	30
Rohrbeck	-24.15	18.46667	NA	30
Robyn	-24.96667	17.71667	NA	30
Robertson	-24	17.25	NA	30
Robert Harbour	-26.63722	15.15778	NA	31
Riviera	-24.65	17.11667	NA	30
Ritten	-24.76667	18.05	NA	30
Risserrivier	-22.08333	16.76667	NA	39
Rishon	-27.31667	18.7	NA	31
Rietrivier	-24.63333	17.53333	NA	30
Rietrivier	-24.63333	17.46667	NA	30
Rietquelle	-23.65	19.41667	NA	35
Rietputs	-26.95	17.13333	NA	31
Rietoogrivier	-24.06667	16.81667	NA	30
Rietoog	-23.96667	16.55	NA	30
Rietmond	-24.56667	18.18333	NA	30
Rietkuil Noord	-25	17.55	NA	30
Rietkuil	-25.08333	17.6	NA	30
Rietfontein	-28.73333	18.7	NA	31
Rietfontein	-28.11667	17.56667	NA	31
Rietfontein	-19.08333	16.35	NA	32
Rietfontein	-19.73333	17.86667	NA	39
Rietfontein	-22.9	17.41667	NA	21
Riet	-23.15	17.6	NA	30
Riesa	-24.08333	18.83333	NA	30
Riegel	-27.55	18.53333	NA	00
Richtungsberg	-26.83333	15.53333	NA	31
Richthofen	-22.63333	14.73333	NA	29
Richthofen	-22.53333	17.75	NA	21
Richtberg	-27.43333	16.98333	NA	31
Richtberg	-22.63333	17.75	NA	21
Rice	-23.28333	18.41667	NA	21
Rheinland	-26.71667	19.53333	NA	31
Reussenland	-23.8	17.96667	NA	30
Retreat	-27.61667	19.66667	NA	31
Rentia	-18.76667	17.65	NA	38
Renostervlei	-19.16667	14.53333	NA	32
Renette	-22.91667	18.06667	NA	21
Remona	-23.53333	19.01667	NA	35
Remhoogteberge	-24.03333	16.25	NA	00
Remhoogte	-23.93333	16.28333	NA	21
Rekvlakte	-27.4	16.58333	NA	31
Reitz	-23.61667	18.76667	NA	35
Reinfels	-26.8	17.98333	NA	31
Reinfels	-26.76667	18.03333	NA	31
Rehoboth	-23.3	17.2	NA	30
Rehoboth	-23.31667	17.08333	NA	30
Rehoboth	-23.33333	16.83333	NA	30
Regina	-25.9	16.85	NA	31
Regenstein	-22.71778	17.03167	NA	21
Regenkuppe	-27.9	16.36667	NA	31
Red Pan	-26.18333	19.28333	NA	31
Rechenberg	-26.35	15.48333	NA	31
Ravensberg West	-22.16667	16.65	NA	39
Ravensbergrivier	-22.13333	16.75	NA	39
Ravensberg Ost	-22.13333	16.75	NA	39
Ravensberg	-22.2	16.78333	NA	39
Ratelgatpan	-26.05	18.65	NA	31
Ratelgat	-26	18.6	NA	31
Rateldraf	-19.08333	14.5	NA	32
Rantberge	-23.75	16.16667	NA	21
Randeier	-18.75	18.1	NA	38
Ramona	-18.85	17.53333	NA	38
Ramansdrift	-28.83333	18.33333	NA	31
Ramansdrifrivier	-28.88333	18.35	NA	31
Ramansdrif	-28.88333	18.35	NA	31
Rainhof	-22.63333	17.66667	NA	21
Rafidim	-19.96667	15.56667	NA	32
Radfordsputs	-26.45	16.81667	NA	31
Quork	-18.21667	15.91667	NA	37
Quises	-23.91667	17.18333	NA	30
Quinta	-22.38333	19.4	NA	35
Qugaprivier	-28.38333	18.71667	NA	31
Que Sera Sera	-24.61667	19.31667	NA	30
Quellort	-26.88333	19.88333	NA	31
Quellkuppe	-27.21667	15.7	NA	31
Quarzrift	-27.68333	18.41667	NA	31
Quarzriff	-27.71667	18.4	NA	31
Quartzkoppie	-28.43333	19.36667	NA	31
Quartzhugel	-22.58333	17.7	NA	21
Pusa	-18	19.35	NA	41
Purros	-18.75	12.91667	NA	32
Pugeot	-22.28333	19.53333	NA	35
Protem	-22.91667	19.93333	NA	35
Protea	-22.86667	17.75	NA	21
Prospect	-22.91667	16.85	NA	21
Pronto	-24.56667	18.03333	NA	30
Pronksberg	-26.28333	17.21667	NA	31
Progress	-22.53333	17.6	NA	21
Probeer	-23.73333	16.03333	NA	21
Prinz-Heinrichberg	-22.16667	17.15	NA	39
Prinzen Bucht	-27.08333	15.25	NA	31
Powder Tower	-22.35	16.11667	NA	29
Pou Fontein	-27.06667	17.51667	NA	31
Potberg	-22.41667	15.76667	NA	29
Portugal	-24.66667	19.55	NA	30
Portsmut	-23.1	16.41667	NA	21
Poortjies	-25.11667	16.61667	NA	30
Poortjie	-28.05	18.98333	NA	31
Poortjie	-22.61667	19.51667	NA	35
Poortberge	-25.78333	16.31667	NA	00
Poort	-23.43333	16.56667	NA	30
Ponjola	-23.86667	17.81667	NA	30
Pomona	-27.2	15.28333	NA	31
Pommernhagen	-23.26667	18.25	NA	21
Pomba	-17.86667	18.9	NA	41
Pollux	-28.36667	18.25	NA	31
Pokweni	-23.58333	17.73333	NA	30
Pokkenbank	-27.18333	16.48333	NA	31
Pockenbank	-27.18333	16.4	NA	31
Poburke	-24.6	17.18333	NA	30
Poacher's Point	-18.6	16.53333	NA	32
Pniel	-24.48333	19.96667	NA	30
Platveld	-20.01667	17.06667	NA	39
Platsand	-23.05	17.01667	NA	30
Platsak	-18.76667	17.75	NA	38
Platrand	-28.28333	19.9	NA	31
Platneus	-22.96667	19.81667	NA	35
Platkoppan	-25.08333	19.76667	NA	30
Platfontein	-25.01667	16.68333	NA	30
Platfontein	-24.91667	16.66667	NA	30
Plateau	-26.66667	16.53333	NA	31
Platbeen	-27.28333	19.43333	NA	31
Platbeen	-27.3	19.45	NA	00
Plankies Kop	-27.9	18.63333	NA	31
Pionier	-28.71667	18.93333	NA	31
Piksteel	-23.63333	16.13333	NA	21
Piet-se-Puts	-27.3	16.91667	NA	31
Pietersville	-24.66667	18.5	NA	30
Pieterskloof	-27.11667	18.76667	NA	31
Pieterskloof	-27.2	18.75	NA	31
Piekniekkoppe	-25.66667	14.93333	NA	31
Picadilly	-23.35	16.13333	NA	21
Philipusrivier	-22.53333	16.8	NA	21
Philadelphia	-22.76667	17.3	NA	21
Pforteberg	-22.56667	15.21667	NA	29
Pfannental	-26.28333	18.85	NA	31
Pfalz	-26.26667	17.4	NA	31
Petrusfontein Pos	-20.21667	14.86667	NA	32
Petrusdal	-23.71667	17.43333	NA	30
Persip	-25.31667	18.9	NA	30
Persia	-25.46667	16.65	NA	30
Perlhuhnrivier	-22.39028	17.04611	NA	21
Perderivier	-27.11667	17.21667	NA	31
Perdepos	-26.91667	17.75	NA	31
Perdepan	-23.66667	18.93333	NA	35
Pembroke	-22.7	18.33333	NA	35
Pella Drift	-28.93333	19.15	NA	31
Pella Drift	-28.93333	19.15	NA	31
Pelladrif	-28.9	19.15	NA	31
Pelgrimsrus	-28.85	19.08333	NA	31
Peet Alberts Koppies	-19.58333	14.86667	NA	32
Pavians Pan	-24.3	19.46667	NA	30
Pavianskloofrivier	-22.45	16.81667	NA	21
Paviansberg	-22.64194	17.46806	NA	21
Pavianberg	-26.96667	15.55	NA	31
Paulinenhof	-22.65	17.32361	NA	21
Patrysfontein	-23.11667	19.03333	NA	35
Parasis	-20.56667	16.51667	NA	39
Paradysrivier	-23.3	15.76667	NA	00
Paradys	-18.85	19.1	NA	39
Paradys	-26.3	18.06667	NA	31
Paradise	-19.88333	15.36667	NA	32
Paradies	-22.13333	18.68333	NA	35
Panther Reef	-27.93333	15.68333	NA	31
Panther Head	-27.93333	15.68333	NA	31
Pan Point	-18.78333	15.58333	NA	32
Panorama	-24.86667	18	NA	30
Panorama	-24.05	16.05	NA	30
Panda	-23.01667	19.16667	NA	35
Panama	-24	17.96667	NA	30
Panama	-23.96667	17.98333	NA	30
Palmkop	-19.9	14.01667	NA	32
Palmenhorst	-22.7	14.9	NA	29
Palm	-19.91667	13.96667	NA	32
Palgrave Point	-20.46667	13.26667	NA	32
Paddington	-23.81667	18.18333	NA	30
Paddaputs	-26.76667	16.18333	NA	31
Packriemrivier	-24.36667	17.48333	NA	00
Pabstgarten	-25.81667	19.93333	NA	31
Ozonvanga	-19.75	18.75	NA	39
Ozongunda	-18.53333	14.25	NA	32
Ozongombo	-20.53333	15.33333	NA	00
Ozongaru	-20.9	18.86667	NA	35
Ozongarongombe	-20.83333	17.86667	NA	39
Ozongaka	-20.15	15.53333	NA	29
Ozondjiva	-23.46667	19.28333	NA	35
Ozondjaheberg	-20.61667	16.86667	NA	39
Ozondati	-20.96667	15.26667	NA	29
Ozombutu	-20.93333	16.55	NA	39
Ozombeto	-20.6	18.75	NA	35
