Kpademai	8.32944	-9.76917	LR	20
Kpagbola	6.5984	-10.9902	LR	15
Kpademai	8.21194	-9.90861	LR	20
Kpauedeta	6.34906	-10.27618	LR	11
Kpaai	6.97661	-9.23036	LR	01
Basu	7.29111	-10.42028	LR	21
Zwiata	6.81464	-10.35915	LR	01
Zwedru	6.06846	-8.13559	LR	19
Tuzohn	6.16861	-10.0098	LR	11
Zuzohn	6.18333	-10.15	LR	11
Zuwulo	7.91	-9.52028	LR	20
Zuwolota	6.82082	-10.35982	LR	01
Zuoplay	6.64167	-8.79722	LR	09
Zuo Mission	7.02889	-10.76361	LR	21
Zuolay	6.67472	-8.79167	LR	09
Zulata	6.84798	-10.74209	LR	15
Zuo	7.01222	-10.7675	LR	21
Puo Town	6.63	-8.81139	LR	09
Zuluyi	7.24306	-8.87194	LR	09
Zolowi	7.43417	-8.63111	LR	09
Zuli	6.79056	-10.94278	LR	15
Zualay	7.39056	-8.51778	LR	09
Zugba	6.31667	-9.96667	LR	11
Zugba	6.25	-10.55	LR	17
Zugabli	6.15	-10.08333	LR	11
Zubata	7.76667	-9.53333	LR	20
Zubaba Town	6.51667	-10.51667	LR	14
Suajah	6.15389	-8.59278	LR	19
Zulota	7.05167	-10.25583	LR	01
Zua Range	6.38333	-9.11667	LR	18
Zuani Number Two	6.94124	-11.40998	LR	12
Zuabli	6.8875	-8.535	LR	09
Zozo	6.89935	-11.31258	LR	12
Zozowoa (1)	6.9	-11.31667	LR	12
Zozoma	8.41667	-9.78333	LR	20
Zozohn	6.23333	-10	LR	11
Boe	7.01306	-8.80694	LR	09
Zown Town	6.53333	-10.88333	LR	15
Zowienta	6.81612	-9.18541	LR	01
Zoum	6.62639	-8.84361	LR	09
Zortaple	7.38167	-8.56194	LR	09
Zota	7.30009	-9.41243	LR	01
Zorzor	7.77944	-9.43028	LR	20
Zordee	6.67644	-10.78365	LR	15
Zope Town	6.54471	-10.51486	LR	14
Zonzi	6.51083	-9.09194	LR	09
Zontuo	6.88333	-8.78333	LR	09
Zonto	7.04444	-8.75917	LR	09
Zuntuo	6.97472	-8.76528	LR	09
Zonthlo	6.78333	-8.4	LR	09
Zohn	6.60916	-10.80316	LR	15
Zondobli	6.09459	-9.64997	LR	11
Zonbli	5.53786	-9.52431	LR	18
Zomo	6.62032	-10.66699	LR	15
Zomai	7.61556	-9.63139	LR	20
Zolowo	7.65778	-9.54806	LR	20
Zuoplay	7.11083	-8.70667	LR	09
Zolami	6.53363	-10.78778	LR	15
Zolopa	7.05028	-8.78528	LR	09
Zokeren	6.26722	-10.37417	LR	17
Zokehn	5.73167	-8.11833	LR	19
Zoisome	6.77	-9.12028	LR	09
Zuie	7.66194	-10.46278	LR	21
Zoi	6.78206	-11.23833	LR	12
Zoi	6.75076	-10.96136	LR	15
Zohulong	6.24444	-10.69833	LR	14
Bia	7.25667	-8.42389	LR	09
Zogowe	7.3375	-8.58583	LR	09
Zo-Ge	6.86667	-8.5	LR	09
Zogboja	6.88782	-11.28317	LR	12
Zogabli	6.3	-10.13333	LR	11
Zoga	6.36667	-9.61667	LR	11
Zodru	6.565	-8.56944	LR	09
Zobohn	7.11667	-10.9	LR	12
Zoblum	5.97533	-9.96731	LR	11
Zobli	6.28402	-10.07387	LR	11
Zobli	6.05	-10.15	LR	11
Zobli	5.93333	-10.01667	LR	11
Zoblema	7.01442	-9.44881	LR	01
Sankarplay	7.10694	-8.67667	LR	09
Zobabli	6.14946	-9.92388	LR	11
Zogabli	6.12563	-9.88803	LR	11
Zobabli	5.83333	-9.86667	LR	11
Znatu	6.63667	-8.885	LR	09
Zlogohn	6.48333	-9.06667	LR	09
Zleh	6.22667	-8.43535	LR	19
